罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,大師本町,2022-05-11,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,中瀬３丁目,2022-09-30,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎,富士見公園,141313,神奈川県,川崎市川崎区,旭町１丁目,2022-05-20,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,富士見公園,141313,神奈川県,川崎市川崎区,旭町１丁目,2022-05-23,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,小田,141313,神奈川県,川崎市川崎区,小田３丁目,2022-11-14,12,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,砂子２丁目,2022-05-23,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,小川町,2022-10-25,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,本町２丁目,2022-05-20,17,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,本町２丁目,2022-11-01,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,宮本町,2022-05-21,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,小田４丁目,2022-09-09,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,小田６丁目,2022-06-16,02,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田３丁目,2022-08-15,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎,藤崎,141313,神奈川県,川崎市川崎区,藤崎４丁目,2022-06-02,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎,,141011,神奈川県,横浜市鶴見区,平安町２丁目,2022-11-29,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,観音２丁目,2021-06-29,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,観音２丁目,2022-12-13,18,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,昭和１丁目,2022-10-03,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,四谷上町,2022-07-23,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,四谷上町,2022-12-10,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎臨港,殿町,141313,神奈川県,川崎市川崎区,東扇島,2022-02-03,16,その他,その他,施錠した,あり
窃盗,車上ねらい,川崎臨港,殿町,141313,神奈川県,川崎市川崎区,東扇島,2022-12-21,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町２丁目,2022-07-27,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町３丁目,2022-01-20,07,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本１丁目,2022-03-26,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本１丁目,2022-06-22,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本１丁目,2022-09-09,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本２丁目,2021-08-28,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本２丁目,2021-10-12,07,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町２丁目,2022-06-11,21,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町４丁目,2022-01-11,02,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町４丁目,不明,不明,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,小田栄２丁目,2022-05-13,08,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,中原,上平間,141330,神奈川県,川崎市中原区,上平間,2022-01-31,19,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,中原,上平間,141330,神奈川県,川崎市中原区,上平間,2022-11-05,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中２丁目,2022-11-19,10,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,中原,中丸子,141330,神奈川県,川崎市中原区,市ノ坪,2022-03-30,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,中丸子,141330,神奈川県,川崎市中原区,中丸子,2022-06-25,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,丸子橋,141330,神奈川県,川崎市中原区,丸子通１丁目,2022-07-30,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,丸子橋,141330,神奈川県,川崎市中原区,丸子通２丁目,2022-05-18,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,中原,向河原,141330,神奈川県,川崎市中原区,上丸子山王町２丁目,2022-01-31,23,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中原,宮内,141330,神奈川県,川崎市中原区,宮内１丁目,2022-09-24,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,中原,小杉,141330,神奈川県,川崎市中原区,小杉町２丁目,2022-07-22,14,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,中原,小杉,141330,神奈川県,川崎市中原区,等々力,2022-04-23,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中原,小杉,141330,神奈川県,川崎市中原区,等々力,2022-10-30,00,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,中原,木月三丁目,141330,神奈川県,川崎市中原区,木月３丁目,2022-12-17,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,木月三丁目,141330,神奈川県,川崎市中原区,木月４丁目,2022-07-27,01,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,中原,武蔵中原駅前,141330,神奈川県,川崎市中原区,上小田中６丁目,2022-09-09,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,小杉町１丁目,2022-02-05,08,その他,その他,施錠せず,なし
窃盗,車上ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,小杉町１丁目,2022-10-29,12,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,新丸子東３丁目,2022-09-22,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,上小田中１丁目,2022-02-20,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,上新城２丁目,2022-05-29,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,新城３丁目,2022-03-04,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,新城３丁目,2022-04-12,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,二子新地駅前,141348,神奈川県,川崎市高津区,久地２丁目,2022-08-21,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高津,二子新地駅前,141348,神奈川県,川崎市高津区,久地２丁目,2022-11-04,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,北見方１丁目,2022-09-24,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,坂戸２丁目,2022-02-22,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,二子３丁目,2022-02-23,11,その他,その他,施錠せず,あり
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,溝口４丁目,2022-03-14,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,千年,141348,神奈川県,川崎市高津区,明津,2022-02-14,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,千年,141348,神奈川県,川崎市高津区,千年,2022-06-15,16,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,梶ケ谷１丁目,2022-08-09,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,下作延２丁目,2022-04-19,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,新作１丁目,2022-12-06,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,新作６丁目,2022-10-16,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,溝口１丁目,2022-10-24,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,多摩,中野島,141356,神奈川県,川崎市多摩区,中野島４丁目,2022-01-31,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2022-08-08,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2022-08-20,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,堰,141356,神奈川県,川崎市多摩区,宿河原６丁目,2022-02-01,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,多摩,堰,141356,神奈川県,川崎市多摩区,堰２丁目,2022-12-05,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,宿河原１丁目,2022-05-22,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,宿河原１丁目,2022-11-11,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,宿河原２丁目,2022-05-21,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸,2022-05-18,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸,2022-05-21,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,長沢３丁目,2022-10-20,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,下平間,141321,神奈川県,川崎市幸区,古川町,2022-06-09,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,南加瀬３丁目,2022-07-26,15,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,幸,塚越,141321,神奈川県,川崎市幸区,塚越１丁目,2022-08-10,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,塚越,141321,神奈川県,川崎市幸区,戸手本町２丁目,2022-03-30,12,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,幸,小向東芝町,141321,神奈川県,川崎市幸区,小向西町１丁目,2022-03-27,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,日吉,141321,神奈川県,川崎市幸区,南加瀬４丁目,2022-09-22,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,幸,河原町,141321,神奈川県,川崎市幸区,神明町１丁目,2022-03-25,15,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,幸,河原町,141321,神奈川県,川崎市幸区,神明町１丁目,2022-10-27,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,幸,鹿島田駅前,141321,神奈川県,川崎市幸区,新塚越,2022-08-07,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,東有馬４丁目,2022-07-08,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,神木本町２丁目,2022-11-07,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,神木本町４丁目,2022-11-04,00,その他,その他,施錠せず,なし
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生２丁目,2022-04-29,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,初山２丁目,2022-07-21,20,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,水沢３丁目,2022-10-20,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,水沢３丁目,2022-12-11,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,西野川１丁目,2022-12-09,19,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川台２丁目,2022-12-09,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宮前,馬絹,141364,神奈川県,川崎市宮前区,馬絹１丁目,2022-08-11,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宮前,馬絹,141364,神奈川県,川崎市宮前区,馬絹１丁目,2022-09-25,12,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宮前,鷺沼駅前,141364,神奈川県,川崎市宮前区,有馬８丁目,2022-03-28,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,鷺沼駅前,141364,神奈川県,川崎市宮前区,有馬８丁目,2022-07-07,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,宮前,鷺沼駅前,141364,神奈川県,川崎市宮前区,犬蔵２丁目,2022-05-29,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,鷺沼駅前,141364,神奈川県,川崎市宮前区,犬蔵２丁目,2022-12-11,21,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,横須賀,中央駅前,142018,神奈川県,横須賀市,大滝町２丁目,2022-09-06,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,横須賀,中央駅前,142018,神奈川県,横須賀市,若松町１丁目,2022-11-14,03,道路上,その他,施錠せず,なし
窃盗,車上ねらい,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町２丁目,2022-05-16,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀,坂本町,142018,神奈川県,横須賀市,坂本町６丁目,2022-11-05,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀,屋形,142018,神奈川県,横須賀市,長井５丁目,2022-08-05,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀,本町,142018,神奈川県,横須賀市,汐入町４丁目,2022-11-04,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀,本町,142018,神奈川県,横須賀市,本町２丁目,2022-09-11,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田浦,安針塚駅前,142018,神奈川県,横須賀市,長浦町３丁目,2022-09-25,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,田浦,浦郷町,142018,神奈川県,横須賀市,追浜東町３丁目,2022-07-22,08,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田浦,追浜駅前,142018,神奈川県,横須賀市,追浜本町１丁目,2022-02-21,06,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀南,佐原,142018,神奈川県,横須賀市,佐原３丁目,2022-05-13,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀南,湘南ハイランド,142018,神奈川県,横須賀市,ハイランド１丁目,2021-12-24,22,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,横須賀南,馬堀,142018,神奈川県,横須賀市,桜が丘１丁目,2022-05-17,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀南,馬堀,142018,神奈川県,横須賀市,馬堀海岸４丁目,2022-02-19,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,横須賀南,馬堀,142018,神奈川県,横須賀市,馬堀町４丁目,2022-02-01,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,2022-02-01,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,2022-07-11,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,2022-08-19,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野１丁目,2022-02-03,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野１丁目,2022-09-28,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野２丁目,2022-08-20,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野３丁目,2022-07-01,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,大庭,2022-09-08,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,善行３丁目,2022-08-27,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,打戻,2022-06-17,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,打戻,2022-06-27,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,獺郷,2022-02-27,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,獺郷,2022-09-12,07,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,2022-03-08,14,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,2022-06-26,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,2022-10-01,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,2022-10-02,04,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,宮原,2022-06-30,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,用田,2022-01-06,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2022-07-17,10,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,高倉,2022-08-19,07,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台６丁目,2022-08-19,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台６丁目,2022-08-31,09,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2022-01-22,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2022-02-14,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2022-04-24,11,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川４丁目,2021-08-04,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川４丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2022-08-18,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2022-08-19,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2022-08-19,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2022-08-19,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2022-08-19,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,2022-02-16,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,,142158,神奈川県,海老名市,社家,2021-11-03,10,その他,その他,施錠せず,なし
窃盗,車上ねらい,三崎,三崎口駅前,142107,神奈川県,三浦市,初声町下宮田,2022-06-30,06,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三崎,三浦海岸駅前,142107,神奈川県,三浦市,南下浦町上宮田,2017-04-25,不明,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三崎,三浦海岸駅前,142107,神奈川県,三浦市,南下浦町上宮田,2022-12-18,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,逗子,新逗子駅前,142085,神奈川県,逗子市,逗子２丁目,2022-09-27,02,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,逗子,桜山,142085,神奈川県,逗子市,桜山８丁目,2022-03-17,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,逗子,沼間,142085,神奈川県,逗子市,沼間３丁目,2022-05-02,22,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,逗子,逗子ハイランド,142085,神奈川県,逗子市,久木７丁目,2022-01-04,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,鎌倉,稲村ガ崎,142042,神奈川県,鎌倉市,稲村ガ崎１丁目,2022-07-07,09,その他,その他,施錠せず,あり
窃盗,車上ねらい,大船,玉縄,142042,神奈川県,鎌倉市,岡本,2022-09-09,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,小塚,2022-02-18,13,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,鵠沼花沢町,2022-12-21,09,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂西海岸３丁目,2022-08-14,08,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,片瀬江の島,142051,神奈川県,藤沢市,片瀬海岸１丁目,2022-12-09,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,城南３丁目,2022-05-14,00,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼石上１丁目,2022-05-23,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼橘１丁目,2022-02-23,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢,辻堂駅前,142051,神奈川県,藤沢市,辻堂元町３丁目,2022-05-20,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,柄沢１丁目,2022-09-19,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,藤が岡１丁目,2022-03-03,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,藤が岡２丁目,2022-03-06,07,道路上,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,中海岸,142077,神奈川県,茅ヶ崎市,中海岸４丁目,2022-09-28,06,道路上,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,中島,2022-06-21,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,萩園,2022-01-08,17,駐車（輪）場,駐車（輪）場,施錠した,なし
