罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,長沢１丁目,20240703,8,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,長沢２丁目,20240630,15,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,長沢４丁目,20241223,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩,菅星ヶ丘,141356,神奈川県,川崎市多摩区,菅馬場１丁目,20241019,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,多摩,菅星ヶ丘,141356,神奈川県,川崎市多摩区,菅馬場３丁目,20241130,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,幸,川崎駅西口,141321,神奈川県,川崎市幸区,堀川町,20240430,15,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,川崎駅西口,141321,神奈川県,川崎市幸区,南幸町２丁目,20241203,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,幸,小向東芝町,141321,神奈川県,川崎市幸区,小向西町４丁目,20240603,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,小向東芝町,141321,神奈川県,川崎市幸区,紺屋町,20241203,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,古市場,141321,神奈川県,川崎市幸区,古市場１丁目,20240126,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,幸,下平間,141321,神奈川県,川崎市幸区,下平間,20240110,22,４階建て以上共同住宅,その他,施錠した,あり
窃盗,車上ねらい,幸,下平間,141321,神奈川県,川崎市幸区,下平間,20230831,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,南加瀬２丁目,20220122,20,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉４丁目,20240510,23,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉５丁目,20240214,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,幸,鹿島田駅前,141321,神奈川県,川崎市幸区,鹿島田１丁目,20241103,12,その他,その他,施錠せず,なし
窃盗,車上ねらい,幸,鹿島田駅前,141321,神奈川県,川崎市幸区,鹿島田２丁目,20240530,3,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,幸,河原町,141321,神奈川県,川崎市幸区,遠藤町,20241012,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,幸,河原町,141321,神奈川県,川崎市幸区,河原町,20230920,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,宮前,馬絹,141364,神奈川県,川崎市宮前区,宮崎,20240510,13,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,宮前,鷺沼駅前,141364,神奈川県,川崎市宮前区,鷺沼３丁目,20240602,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生１丁目,20240319,1,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,犬蔵３丁目,20240614,14,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生ケ丘,20241004,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,神木本町５丁目,20241014,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,平６丁目,20241014,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,平６丁目,20241014,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,土橋２丁目,20240126,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,南平台,20240603,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,南野川１丁目,20241122,8,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,有馬６丁目,20240827,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,東有馬２丁目,20240108,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,東有馬３丁目,20240108,19,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,東有馬５丁目,20240108,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,横須賀,武山,142018,神奈川県,横須賀市,林１丁目,20231227,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀,武山,142018,神奈川県,横須賀市,林１丁目,20240105,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀,中央駅前,142018,神奈川県,横須賀市,深田台,20240111,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,横須賀,中央駅前,142018,神奈川県,横須賀市,若松町１丁目,20240614,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,横須賀,本町,142018,神奈川県,横須賀市,汐入町４丁目,20240430,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,衣笠栄町１丁目,20240416,12,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,汐見台２丁目,20240413,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,汐見台３丁目,20240121,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀,武,142018,神奈川県,横須賀市,衣笠町,20240809,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,横須賀,武,142018,神奈川県,横須賀市,須軽谷,20240622,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,横須賀,武,142018,神奈川県,横須賀市,武３丁目,20240210,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀,吉倉町,142018,神奈川県,横須賀市,吉倉町１丁目,20241012,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀,芦名,142018,神奈川県,横須賀市,佐島３丁目,20240425,17,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,田浦,追浜駅前,142018,神奈川県,横須賀市,追浜本町１丁目,20240606,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,田浦,追浜駅前,142018,神奈川県,横須賀市,追浜南町３丁目,20240918,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,田浦,追浜駅前,142018,神奈川県,横須賀市,追浜町２丁目,20240713,3,道路上,その他,施錠せず,あり
窃盗,車上ねらい,田浦,追浜駅前,142018,神奈川県,横須賀市,追浜町３丁目,20240426,8,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,田浦,浦郷町,142018,神奈川県,横須賀市,田浦町４丁目,20240827,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田浦,浦郷町,142018,神奈川県,横須賀市,船越町６丁目,20241016,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,田浦,湘南鷹取,142018,神奈川県,横須賀市,湘南鷹取６丁目,20240318,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀南,,142107,神奈川県,三浦市,南下浦町　上宮田,20230408,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀南,,143014,神奈川県,葉山町,長柄,20230928,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀南,北久里浜駅前,142018,神奈川県,横須賀市,根岸町３丁目,20241113,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀南,北久里浜駅前,142018,神奈川県,横須賀市,根岸町５丁目,20240414,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀南,馬堀,142018,神奈川県,横須賀市,大津町１丁目,20240617,2,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀南,馬堀,142018,神奈川県,横須賀市,大津町３丁目,20240428,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀南,馬堀,142018,神奈川県,横須賀市,大津町５丁目,20240824,14,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀南,馬堀,142018,神奈川県,横須賀市,桜が丘２丁目,20240311,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀南,馬堀,142018,神奈川県,横須賀市,馬堀町３丁目,20240611,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,横須賀南,佐原,142018,神奈川県,横須賀市,岩戸３丁目,20240711,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,横須賀南,佐原,142018,神奈川県,横須賀市,岩戸４丁目,20240511,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀南,佐原,142018,神奈川県,横須賀市,佐原１丁目,20240428,16,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,横須賀南,佐原,142018,神奈川県,横須賀市,佐原１丁目,20240428,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,横須賀南,佐原,142018,神奈川県,横須賀市,佐原２丁目,20240411,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀南,浦賀地区,142018,神奈川県,横須賀市,浦賀丘２丁目,20230916,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀南,浦賀地区,142018,神奈川県,横須賀市,浦賀丘２丁目,20230916,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横須賀南,浦賀地区,142018,神奈川県,横須賀市,浦上台４丁目,20240629,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,横須賀南,浦賀地区,142018,神奈川県,横須賀市,東浦賀２丁目,20230808,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,大庭,20240430,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,大庭,20240819,17,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,善行２丁目,20241113,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,20240202,14,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,本藤沢７丁目,20240421,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,花の木,20241206,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,花の木,20241225,16,道路上,その他,施錠した,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,20240908,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,20240906,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,20241110,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,20240430,21,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,20241106,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台３丁目,20241017,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,20240207,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,打戻,20240330,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,打戻,20240503,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,打戻,20240702,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,円行,20240722,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,獺郷,20240417,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,獺郷,20240913,20,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,20231227,16,その他,その他,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,20240501,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,菖蒲沢,20241022,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,宮原,20240612,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,用田,20240820,18,その他,その他,施錠せず,なし
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,20240406,13,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,20240603,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,20240916,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野１丁目,20240822,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野２丁目,20240801,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,西俣野,20241218,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,天神町２丁目,20240803,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,天神町３丁目,20240611,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,20240914,6,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,20240914,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,20240914,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,20240913,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,20240914,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,20240914,10,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,20240914,6,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,20240915,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,20240914,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,20240913,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,20240914,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川１丁目,20240106,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川３丁目,20240911,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川４丁目,20240805,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川６丁目,20241016,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,石川,142051,神奈川県,藤沢市,遠藤,20240208,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,高倉,20240318,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,高倉,20240802,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台１丁目,20240313,2,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台１丁目,20241022,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台１丁目,20241106,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台６丁目,20240720,7,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台６丁目,20241106,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台６丁目,20241212,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台７丁目,20240720,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台７丁目,20241022,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,三崎,三崎港,142107,神奈川県,三浦市,天神町,20240719,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葉山,堀内,143014,神奈川県,葉山町,一色,20241029,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葉山,長柄東,143014,神奈川県,葉山町,長柄,20241005,1,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,鎌倉,深沢,142042,神奈川県,鎌倉市,常盤,20240420,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,鎌倉,腰越,142042,神奈川県,鎌倉市,腰越５丁目,20240205,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,鎌倉,津,142042,神奈川県,鎌倉市,津西１丁目,20241221,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大船,今泉,142042,神奈川県,鎌倉市,今泉５丁目,20240422,6,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢,本鵠沼,142051,神奈川県,藤沢市,本鵠沼１丁目,20241204,8,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,本鵠沼,142051,神奈川県,藤沢市,本鵠沼１丁目,20241215,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,藤沢駅北口,142051,神奈川県,藤沢市,藤沢,20240803,0,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,本町４丁目,20230328,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,本町４丁目,20230328,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,辻堂神台１丁目,20240601,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,羽鳥１丁目,20240126,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,羽鳥,142051,神奈川県,藤沢市,羽鳥３丁目,20241225,22,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,辻堂駅前,142051,神奈川県,藤沢市,辻堂１丁目,20240627,12,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,辻堂駅前,142051,神奈川県,藤沢市,辻堂新町４丁目,20240810,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂東海岸２丁目,20240408,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼藤が谷４丁目,20241204,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,高谷,20240209,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,弥勒寺４丁目,20241204,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,鵠沼石上１丁目,20240720,0,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,鵠沼橘１丁目,20240330,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,鵠沼橘１丁目,20240621,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,川名,142051,神奈川県,藤沢市,鵠沼東,20240520,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,藤が岡２丁目,20241130,15,道路上,その他,施錠した,あり
窃盗,車上ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,藤が岡２丁目,20241204,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,藤沢,遊行寺坂上,142051,神奈川県,藤沢市,弥勒寺４丁目,20241204,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,新栄町,20240207,10,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,十間坂３丁目,20240505,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,茅ヶ崎３丁目,20240407,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,茅ケ崎駅前,142077,神奈川県,茅ヶ崎市,矢畑,20231215,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,茅ケ崎駅南口,142077,神奈川県,茅ヶ崎市,東海岸北３丁目,20240427,11,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,平和町,142077,神奈川県,茅ヶ崎市,松が丘２丁目,20240815,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,今宿,20240516,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,中島,20240408,19,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,中島,20241113,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,南湖１丁目,20240521,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,小和田１丁目,20240212,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,小和田２丁目,20240321,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,松林２丁目,20241128,14,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,赤羽根,20240430,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,甘沼,20241015,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,鶴が台,142077,神奈川県,茅ヶ崎市,高田４丁目,20240930,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,浜竹,142077,神奈川県,茅ヶ崎市,浜竹４丁目,20240309,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,20240508,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,20240912,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,倉見,20240912,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,20240912,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,20240913,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮５丁目,20240609,0,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,岡田２丁目,20240913,13,駐車（輪）場,駐車（輪）場,施錠した,なし
